date,nav_raw,nav_q3z,nav_stack_base,nav_stack_comb_best,nav_ddc15_actual,pos_MA15_base,pos_comb_best,pos_ddc_base,pos_ddc_comb,dd_raw,rv_hi
2006-04-07,1.0427938765065512,1.0427938765065516,1.0427938765065516,1.0652112829987403,1.0427938765065512,1.0,1.0,1.0,1.0,0.0,0.0
2006-04-10,1.0721198206603433,1.0721198206603437,1.0721198206603437,1.0951676600939544,1.0721198206603433,1.0,1.0,1.0,1.0,0.0,0.0
2006-04-11,1.079995219147574,1.0799952191475743,1.0799952191475743,1.1032123595457894,1.079995219147574,1.0,1.0,1.0,1.0,0.0,0.0
2006-04-12,1.0846515854367558,1.0846515854367562,1.0846515854367562,1.107968825824272,1.0846515854367558,1.0,1.0,1.0,1.0,0.0,0.0
2006-04-13,1.0589505590172017,1.0589505590172021,1.0589505590172021,1.0817152929415577,1.0589505590172017,1.0,1.0,1.0,1.0,-0.023695190939314492,0.0
2006-04-14,1.078207382794942,1.0782073827949425,1.0782073827949425,1.1013860892752363,1.078207382794942,1.0,1.0,1.0,1.0,-0.005941265129132511,0.0
2006-04-17,1.0946309658245297,1.0946309658245301,1.0946309658245301,1.1181627374168532,1.0946309658245297,1.0,1.0,1.0,1.0,0.0,0.0
2006-04-18,1.0919096439876623,1.0919096439876628,1.0919096439876628,1.115382914106984,1.0919096439876623,1.0,1.0,1.0,1.0,-0.0024860632686537487,0.0
2006-04-19,1.087137764181446,1.0871377641814464,1.0871377641814464,1.1105084510657124,1.087137764181446,1.0,1.0,1.0,1.0,-0.006845413547605483,0.0
2006-04-20,1.0831489143088602,1.0831489143088606,1.0831489143088606,1.1064338511028695,1.0831489143088602,1.0,1.0,1.0,1.0,-0.010489426915691769,0.0
2006-04-21,1.0901105408392116,1.090110540839212,1.090110540839212,1.1135451348332617,1.0901105408392116,1.0,1.0,1.0,1.0,-0.004129633754617168,0.0
2006-04-24,1.0464495593063246,1.046449559306325,1.046449559306325,1.068945553647153,1.0464495593063246,1.0,1.0,1.0,1.0,-0.04401611869431499,0.0
2006-04-25,1.0312413089000925,1.031241308900093,1.031241308900093,1.0534103646780157,1.0312413089000925,1.0,1.0,1.0,1.0,-0.057909614201978155,0.0
2006-04-26,1.047590368409988,1.0475903684099885,1.0475903684099885,1.0701108872344975,1.047590368409988,1.0,1.0,1.0,1.0,-0.042973932661505065,0.0
2006-04-27,1.0506418053777358,1.0506418053777362,1.0506418053777362,1.073227922307904,1.0506418053777358,1.0,1.0,1.0,1.0,-0.0401862927508716,0.0
2006-04-28,1.0670897994152644,1.0670897994152648,1.0670897994152648,1.0900295062318208,1.0670897994152644,1.0,1.0,1.0,1.0,-0.025160229583419458,0.0
2006-05-08,1.0771135469664452,1.0771135469664457,1.0688940739744774,1.0918725680884358,1.07712808452881,0.18,1.0,1.0,1.0,-0.016003036096178258,0.0
2006-05-09,1.0865232406482055,1.0788072918291627,1.07057489383946,1.093589521290027,1.0881432403370968,0.18,1.0,1.0,1.0,-0.007406811454687023,0.0
2006-05-10,1.093081659108145,1.0799794237180131,1.0717380811686301,1.0947777141776034,1.095510256808247,0.18,1.0,1.0,1.0,-0.001415368982566445,0.0
2006-05-11,1.0931789797677904,1.0799967314604202,1.0717552568353412,1.0947952590773058,1.0947861610013372,0.18,1.0,1.0,1.0,-0.0013264617045120053,0.0
2006-05-12,1.1053749664347086,1.082165537005145,1.07390751218566,1.0969937824237743,1.1079192958441808,0.18,1.0,1.0,1.0,0.0,0.0
2006-05-15,1.1205994360749538,1.0848484015855318,1.0765699037778258,1.0997134086391074,1.123939365722169,0.18,1.0,1.0,1.0,0.0,0.0
2006-05-16,1.109246627601765,1.0828700910213385,1.0746066897373907,1.0977079905081353,1.115236632659246,0.18,1.0,1.0,1.0,-0.010131013908907138,0.0
2006-05-17,1.1184244412910924,1.0844828147796182,1.0762071067714518,1.0993428124231779,1.1227437920058887,0.18,1.0,1.0,1.0,-0.0019409208266957245,0.0
2006-05-18,1.1262950047941838,1.085856522558517,1.0775703317614012,1.1007353432706208,1.1288080563401128,0.18,1.0,1.0,1.0,0.0,0.0
2006-05-19,1.1363241299953588,1.0875969496885332,1.0792974776604551,1.1024996183977636,1.1402285104848404,0.18,1.0,1.0,1.0,0.0,0.0
2006-05-22,1.150681302085493,1.090070422625221,1.081752075480349,1.1050069838051384,1.1549331865161243,0.18,1.0,1.0,1.0,0.0,0.0
2006-05-23,1.1357608548657354,1.0875262074095207,1.0792272752170555,1.1024279067810305,1.1389584251222633,0.18,1.0,1.0,1.0,-0.012966620029990716,0.0
2006-05-24,1.1290528123278183,1.0863700388681883,1.0780799294188095,1.101255895976856,1.131042539772027,0.18,1.0,1.0,1.0,-0.018796246813496675,0.0
2006-05-25,1.138345486821523,1.0879794861387886,1.079677094968128,1.102887396508534,1.1409047741112617,0.18,1.0,1.0,1.0,-0.01072044469794764,0.0
2006-05-26,1.151110365720974,1.0901755037611687,1.0818563547402444,1.1051135048029368,1.1544375988265263,0.18,1.0,1.0,1.0,0.0,0.0
2006-05-29,1.163153547834213,1.092228523917419,1.0838937082624858,1.1071946562253245,1.1652396002950565,0.18,1.0,1.0,1.0,0.0,0.0
