date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2011-12-01,20,20,601877|601233|601899|601933|601616|601208|601700|601666|601519|300124|300122|300120|300119|300115|300113|300109|300130|300151|300149|300148,300109|300113|300115|300119|300120|300122|300124|300130|300148|300149|300151|601208|601233|601519|601616|601666|601700|601877|601899|601933,,600572|600197|300096|300225|002195|002327|600845|002035|002042|002226|002268|600502|002191|600104|300235|300088,
2012-01-04,20,20,002327|002252|000563|600502|000848|000598|600371|002344|000811|600161|600750|600517|600741|601933|002410|002389|002415|002385|002376|002372,000563|000598|000811|000848|002252|002327|002344|002372|002376|002385|002389|002410|002415|600161|600371|600502|600517|600741|600750|601933,,601700|601666|300149|300148|601877|601233|601899|601616|601208|601519|300124|300122|300120|300119|300115|300113|300109|300130|300151,
2012-02-01,20,20,300166|300168|300182|000563|000685|600517|300155|300172|002054|300109|300115|300148|300133|300135|300144|300145|300139|300146|300127|002389,000563|000685|002054|002389|300109|300115|300127|300133|300135|300139|300144|300145|300146|300148|300155|300166|300168|300172|300182|600517,,601933|002327|002252|600502|000848|000598|600371|002344|000811|600161|600750|600741|002410|002415|002385|002376|002372,
2012-03-01,20,20,300182|300166|002469|002538|002389|002485|600845|002153|002050|600987|000563|600742|000900|000685|600502|002054|000598|002065|000708|000811,000563|000598|000685|000708|000811|000900|002050|002054|002065|002153|002389|002469|002485|002538|300166|300182|600502|600742|600845|600987,,600517|300168|300155|300172|300109|300115|300148|300133|300135|300144|300145|300139|300146|300127,
2012-04-05,20,20,002195|300120|300088|300103|300122|300126|300115|300119|300127|600794|002108|002153|002063|600658|000563|000513|601678|600502|000685|000848,000513|000563|000685|000848|002063|002108|002153|002195|300088|300103|300115|300119|300120|300122|300126|300127|600502|600658|600794|601678,,300182|300166|002389|002054|002469|002538|002485|600845|002050|600987|600742|000900|000598|002065|000708|000811,
2012-05-02,20,20,002195|002327|002085|002293|002252|600845|002385|002236|002408|002273|002294|600987|600742|000900|002065|600422|002154|002191|601877|002152,000900|002065|002085|002152|002154|002191|002195|002236|002252|002273|002293|002294|002327|002385|002408|600422|600742|600845|600987|601877,,002153|000563|600502|000685|300120|300088|300103|300122|300126|300115|300119|300127|600794|002108|002063|600658|000513|601678|000848,
2012-06-01,20,20,300259|600066|300286|300258|600067|300261|601717|002195|002153|600201|300284|300096|002035|002014|002004|002033|600742|002063|600403|000987,000987|002004|002014|002033|002035|002063|002153|002195|300096|300258|300259|300261|300284|300286|600066|600067|600201|600403|600742|601717,,002327|002085|002293|002252|600845|002385|002236|002408|002273|002294|600987|000900|002065|600422|002154|002191|601877|002152,
2012-07-02,20,20,600660|300253|300250|300251|300236|300231|300230|300226|300234|300224|300008|600633|300217|300246|300210|300058|600742|600880|600741|601699,300008|300058|300210|300217|300224|300226|300230|300231|300234|300236|300246|300250|300251|300253|600633|600660|600741|600742|600880|601699,,002195|300259|600066|300286|300258|600067|300261|601717|002153|600201|300284|300096|002035|002014|002004|002033|002063|600403|000987,
2012-08-01,20,20,300302|600588|300255|300305|300293|300287|300244|600633|300253|300288|300296|300299|300291|300298|300290|601717|300251|300246|300250|300278,300244|300246|300250|300251|300253|300255|300278|300287|300288|300290|300291|300293|300296|300298|300299|300302|300305|600588|600633|601717,,600742|600660|300236|300231|300230|300226|300234|300224|300008|300217|300210|300058|600880|600741|601699,
2012-09-03,20,20,300266|300239|300308|300305|300244|300275|300243|300267|300272|300236|300214|300192|300284|300253|300293|300261|300257|300287|300197|300258,300192|300197|300214|300236|300239|300243|300244|300253|300257|300258|300261|300266|300267|300272|300275|300284|300287|300293|300305|300308,,600633|300251|300246|300250|300302|600588|300255|300288|300296|300299|300291|300298|300290|601717|300278,
