variant,code,buy_date,sell_date,days,ret,ann_ret,exit_action,status,group,buy_price,sell_price,mv_pct,dy_pct,roe,roa,vol20_pct,turnover20_pct,amount20_pct,amt_cv60_pct,ret120,ret120_pct,dist250h,is_delisted_code,st_snapshot
full,300187,2011-06-01,2011-07-01,30.0,0.048397,0.777165,SELL_REBAL,CLOSED,normal,5.086604,5.332778,0.04438,0.781828,0.391179,0.311574,0.455385,0.776316,0.369231,0.485714,,,,0,0
full,300187,2012-02-01,2012-05-02,91.0,0.222581,1.239078,SELL_REBAL,CLOSED,normal,3.064815,3.746984,0.024887,0.83789,0.337545,0.258661,0.652893,0.83908,0.473829,0.338109,-0.357505,0.047619,,0,0
full,300190,2011-06-01,2012-04-05,309.0,-0.292349,-0.335336,SELL_REBAL,CLOSED,deep_loser,4.222792,2.988265,0.015919,0.964066,0.501423,0.415329,0.741538,0.786184,0.273846,0.301587,,,,0,0
full,300192,2024-07-01,2024-10-08,99.0,0.575,4.337618,SELL_REBAL,CLOSED,normal,6.9338,10.920735,0.233649,0.856081,0.177546,0.131899,0.969088,0.953632,0.731066,0.735202,0.372929,0.956723,-0.082926,0,0
full,300196,2014-12-01,2015-01-05,35.0,0.188574,5.059232,SELL_REBAL,CLOSED,normal,8.561318,10.175763,0.213367,0.725583,0.151262,0.106625,0.359091,0.214646,0.088636,0.764977,0.382941,0.767442,0.0,0,0
full,300198,2012-04-05,2012-05-02,27.0,-0.044726,-0.461287,SELL_REBAL,CLOSED,normal,2.225039,2.125522,0.146298,0.966478,0.108497,0.098417,0.558511,,0.12766,0.576177,-0.391489,0.005797,-0.441624,0,0
full,300206,2012-01-04,2012-05-02,119.0,0.029208,0.09232,SELL_REBAL,CLOSED,normal,2.811658,2.893781,0.045061,0.869691,0.322491,0.309914,0.4,0.601911,0.160563,0.752187,-0.374143,0.189759,,0,0
full,300206,2024-01-02,2024-04-01,90.0,0.086106,0.397916,SELL_REBAL,CLOSED,normal,9.621466,10.449928,0.412155,0.797054,0.158627,0.141828,0.275116,0.395672,0.170015,0.904836,-0.340442,0.171561,-0.48647,0,0
full,300218,2022-12-01,2023-02-01,62.0,0.047798,0.316361,SELL_REBAL,CLOSED,normal,9.95288,10.428603,0.280335,0.794004,0.175542,0.110275,0.2,0.182946,0.057364,0.628346,-0.287749,0.052877,-0.457411,0,0
full,300218,2023-04-03,2023-05-04,31.0,-0.128378,-0.80166,SELL_REBAL,CLOSED,normal,9.663715,8.423103,0.235088,0.836076,-0.031764,-0.020145,0.441176,0.254264,0.071318,0.25117,-0.134615,0.14441,-0.405548,0,0
full,300225,2011-11-01,2012-05-02,183.0,-0.218623,-0.388627,SELL_REBAL,CLOSED,normal,2.841283,2.220112,0.007838,0.944227,0.321945,0.27478,0.585014,0.833828,0.247126,0.098507,-0.201609,0.218462,,0,0
full,300226,2012-05-02,2012-07-02,61.0,-0.119497,-0.533027,SELL_REBAL,CLOSED,normal,3.293669,2.900086,0.022717,0.736343,0.171106,0.116096,0.447368,0.799435,0.184211,0.562842,-0.081958,0.615385,,0,0
full,300231,2012-07-02,2012-10-08,98.0,-0.028531,-0.1022,SELL_REBAL,CLOSED,normal,2.515398,2.443632,0.014586,0.913942,0.188057,0.164061,0.602067,0.831579,0.299742,0.883598,-0.12444,0.369146,-0.453105,0,0
full,300231,2013-03-01,2013-05-02,62.0,-0.060305,-0.306619,SELL_REBAL,CLOSED,normal,2.707372,2.544105,0.014862,0.888016,0.212721,0.171666,0.863415,0.947761,0.365854,0.792176,0.27669,0.753086,-0.08773,0,0
full,300234,2012-06-01,2012-07-02,31.0,-0.016231,-0.175248,SELL_REBAL,CLOSED,normal,2.746239,2.701665,0.030277,0.883875,0.180744,0.168435,0.81201,0.844011,0.346354,0.807487,-0.12817,0.129577,,0,0
full,300235,2011-10-10,2012-05-02,205.0,-0.038119,-0.066859,SELL_REBAL,CLOSED,normal,4.211103,4.050578,0.011142,0.792016,0.421232,0.401307,0.920588,0.954839,0.555556,0.640483,,,,0,0
full,300244,2012-06-01,2012-07-02,31.0,-0.057959,-0.504901,SELL_REBAL,CLOSED,normal,4.133959,3.894358,0.038062,0.890976,0.157301,0.126674,0.733681,0.818942,0.515625,0.013369,-0.106907,0.183099,,0,0
full,300248,2012-06-01,2012-08-01,61.0,-0.192996,-0.722808,SELL_REBAL,CLOSED,normal,2.457408,1.983138,0.014706,0.896931,0.160695,0.148225,0.924282,0.877437,0.322917,0.620321,-0.066451,0.273239,,0,0
full,300251,2012-05-02,2012-06-01,30.0,0.010879,0.1407,SELL_REBAL,CLOSED,normal,1.950001,1.971214,0.070336,0.999537,0.202773,0.195554,0.736842,0.754237,0.742105,0.601093,-0.205718,0.273504,,0,0
full,300253,2012-06-01,2012-10-08,129.0,-0.017009,-0.04738,SELL_REBAL,CLOSED,normal,1.129275,1.110068,0.004325,0.89235,0.193632,0.181878,0.522193,0.746518,0.348958,0.673797,0.031001,0.512676,,0,0
full,300253,2013-04-01,2013-05-02,31.0,0.091622,1.80718,SELL_REBAL,CLOSED,normal,1.368801,1.494213,0.021674,0.862084,0.108024,0.095364,0.502439,0.469697,0.370732,0.285366,0.299595,0.792683,-0.055535,0,0
full,300253,2014-11-03,2015-01-05,63.0,0.311602,3.813972,SELL_REBAL,CLOSED,normal,5.44323,7.13935,0.178602,0.8043,0.175671,0.116189,0.97032,0.820707,0.938356,0.313084,0.677523,0.85814,0.0,0,0
full,300259,2012-06-01,2012-08-01,61.0,0.063923,0.448838,SELL_REBAL,CLOSED,normal,1.372513,1.460248,0.012111,0.97847,0.248825,0.224192,0.89295,0.86351,0.471354,0.497326,0.193724,0.791549,,0,0
full,300259,2013-09-02,2014-05-05,245.0,0.027668,0.041498,SELL_REBAL,CLOSED,normal,2.20277,2.263716,0.032465,0.844944,0.150325,0.130317,0.487805,0.774611,0.465854,0.273171,0.304224,0.670732,-0.07716,0,0
full,300259,2014-11-03,2015-05-04,182.0,0.531773,1.351831,SELL_REBAL,CLOSED,normal,3.276577,5.01897,0.064448,0.841158,0.158255,0.135008,0.876712,0.59596,0.401826,0.063084,0.54072,0.732558,-0.012743,0,0
full,300261,2012-06-01,2012-07-02,31.0,0.052326,0.823056,SELL_REBAL,CLOSED,normal,2.384099,2.508848,0.043685,0.950527,0.184763,0.175174,0.83812,0.883008,0.596354,0.181818,0.485495,0.969014,,0,0
full,300263,2012-05-02,2012-06-01,30.0,-0.046289,-0.438213,SELL_REBAL,CLOSED,normal,2.971765,2.834205,0.061162,0.941667,0.212419,0.184252,0.621053,0.615819,0.171053,0.70765,-0.291867,0.074074,,0,0
full,300266,2012-06-01,2013-05-02,335.0,-0.235612,-0.253784,SELL_REBAL,CLOSED,normal,1.400453,1.07049,0.005623,0.878607,0.211191,0.152755,0.997389,0.997214,0.919271,0.917112,0.123081,0.698592,,0,0
full,300267,2012-05-02,2012-06-01,30.0,0.115807,2.793146,SELL_REBAL,CLOSED,normal,2.290801,2.556091,0.098733,0.949769,0.316899,0.267431,0.671053,0.742938,0.647368,0.117486,0.159539,0.948718,,0,0
full,300269,2012-06-01,2012-07-02,31.0,-0.060823,-0.522335,SELL_REBAL,CLOSED,normal,4.033587,3.788253,0.025087,0.889143,0.1805,0.12061,0.569191,0.930362,0.460938,0.481283,-0.12299,0.138028,,0,0
full,300269,2012-08-01,2012-09-03,33.0,0.079675,1.33475,SELL_REBAL,CLOSED,normal,2.958445,3.194159,0.016645,0.906504,0.138522,0.093156,0.745547,0.870466,0.234097,0.558747,-0.311058,0.140921,,0,0
full,300270,2012-05-02,2012-08-01,91.0,0.210526,1.151834,SELL_REBAL,CLOSED,normal,4.223315,5.112434,0.024902,0.666204,0.260025,0.248558,0.552632,0.824859,0.215789,0.502732,-0.497517,0.005698,,0,0
full,300271,2012-05-02,2012-06-01,30.0,-0.025929,-0.273579,SELL_REBAL,CLOSED,normal,3.471734,3.381717,0.081695,0.997222,0.207605,0.170963,0.728947,0.912429,0.652632,0.297814,-0.232007,0.193732,,0,0
full,300274,2012-05-02,2012-06-01,30.0,0.102242,2.268665,SELL_REBAL,CLOSED,normal,2.051544,2.261299,0.133246,0.910185,0.254216,0.191857,0.773684,0.844633,0.734211,0.322404,-0.351558,0.022792,,0,0
full,300275,2012-05-02,2012-06-01,30.0,0.113422,2.695691,SELL_REBAL,CLOSED,normal,7.714172,8.589131,0.12145,0.806944,0.361842,0.334487,0.568421,0.596045,0.210526,0.65847,-0.020644,0.760684,,0,0
full,300275,2013-05-02,2013-06-03,32.0,0.071097,1.188953,SELL_REBAL,CLOSED,normal,7.919694,8.482764,0.221987,0.747776,0.164837,0.151304,0.414634,0.717884,0.314634,0.426829,0.285778,0.419512,-0.056076,0,0
full,300276,2012-06-01,2013-05-02,335.0,0.023087,0.02518,SELL_REBAL,CLOSED,normal,1.203264,1.231044,0.002163,0.917087,0.434634,0.326671,0.843342,0.791086,0.213542,0.59893,-0.062982,0.276056,,0,0
full,300281,2012-07-02,2013-01-04,186.0,0.100868,0.207535,SELL_REBAL,CLOSED,normal,2.903396,3.196255,0.006864,0.680291,0.337278,0.285033,0.664083,0.647368,0.090439,0.195767,-0.182954,0.253444,,0,0
full,300283,2012-06-01,2013-05-02,335.0,-0.288847,-0.310228,SELL_REBAL,CLOSED,deep_loser,3.531943,2.51175,0.013841,0.992671,0.325114,0.206902,0.960836,0.97493,0.716146,0.537433,,,,0,0
full,300285,2012-07-02,2013-05-02,304.0,0.180584,0.220572,SELL_REBAL,CLOSED,normal,2.732113,3.225488,0.00858,0.701408,0.447537,0.41245,0.927649,0.939474,0.697674,0.087302,0.211031,0.870523,,0,0
full,300285,2013-11-01,2014-05-05,185.0,0.047035,0.094921,SELL_REBAL,CLOSED,normal,3.874738,4.056986,0.023434,0.806365,0.160014,0.150685,0.682927,0.726562,0.341463,0.380488,0.260199,0.702439,-0.036657,0,0
full,300286,2012-06-01,2012-07-02,31.0,-0.040192,-0.383071,SELL_REBAL,CLOSED,normal,4.674018,4.48616,0.029844,0.982593,0.326958,0.313454,0.720627,0.81337,0.226562,0.235294,,,,0,0
full,300287,2012-07-02,2013-03-01,242.0,0.460749,0.77102,SELL_REBAL,CLOSED,normal,1.346841,1.967397,0.00429,0.862398,0.310037,0.219196,0.501292,0.689474,0.198966,0.560847,0.054727,0.705234,,0,0
full,300290,2012-08-01,2013-03-01,212.0,0.321479,0.615956,SELL_REBAL,CLOSED,normal,2.270831,3.000856,0.009816,0.869919,0.38251,0.297516,0.793893,0.950777,0.463104,0.368146,-0.174993,0.436314,,0,0
full,300290,2013-05-02,2014-02-07,281.0,0.934195,1.355833,SELL_REBAL,CLOSED,normal,2.90718,5.623054,0.026216,0.827625,0.169031,0.140702,0.965854,0.942065,0.57561,0.817073,0.998416,0.921951,0.0,0,0
full,300291,2012-06-01,2012-07-02,31.0,0.066388,1.131466,SELL_REBAL,CLOSED,normal,6.775295,7.225092,0.056661,0.659872,0.587543,0.528671,0.759791,0.891365,0.791667,0.184492,,,,0,0
full,300294,2012-06-01,2012-07-02,31.0,0.040061,0.588015,SELL_REBAL,CLOSED,normal,6.60697,6.871652,0.081747,0.725607,0.28802,0.263538,0.681462,0.94429,0.760417,0.053476,,,,0,0
full,300296,2012-06-01,2013-05-02,335.0,-0.106272,-0.115219,SELL_REBAL,CLOSED,normal,0.862119,0.7705,0.001298,0.863491,0.264352,0.202467,0.684073,0.949861,0.648438,0.307487,,,,0,0
full,300296,2015-02-02,2015-05-04,91.0,0.354562,2.377876,SELL_REBAL,CLOSED,normal,3.368003,4.562169,0.066222,0.902428,0.181947,0.106621,0.794643,0.794416,0.620536,0.857471,0.061224,0.133949,0.0,0,0
full,300296,2016-05-03,2016-06-01,29.0,0.069668,1.334171,SELL_REBAL,CLOSED,normal,8.558194,9.154424,0.381427,0.602947,0.242992,0.113356,0.502083,0.516432,0.820833,0.295503,0.409865,0.976744,0.0,0,0
full,300299,2012-07-02,2013-05-02,304.0,0.063501,0.076721,SELL_REBAL,CLOSED,normal,2.099628,2.232957,0.003861,0.893279,0.299019,0.272945,0.70801,0.828947,0.245478,0.783069,,,,0,0
full,300302,2012-07-02,2012-09-03,63.0,-0.023106,-0.126666,SELL_REBAL,CLOSED,normal,4.274619,4.175851,0.017589,0.614896,0.294222,0.26786,0.488372,0.860526,0.428941,0.359788,,,,0,0
full,300302,2012-11-01,2013-05-02,182.0,-0.040465,-0.079502,SELL_REBAL,CLOSED,normal,3.12281,2.996446,0.00931,0.663832,0.19953,0.183428,0.660976,0.784653,0.239024,0.539043,-0.338593,0.150649,,0,0
full,300303,2012-10-08,2013-04-01,175.0,0.43929,1.137234,SELL_REBAL,CLOSED,normal,1.266965,1.82353,0.012299,0.986092,0.391699,0.31379,0.940741,0.94697,0.663391,0.721228,-0.106604,0.576316,,0,0
full,300303,2013-09-02,2013-10-08,36.0,0.067642,0.941794,SELL_REBAL,CLOSED,normal,3.52152,3.759722,0.141393,0.807191,0.162585,0.126605,0.84878,0.487047,0.563415,0.109756,0.949691,0.943902,-0.094672,0,0
full,300303,2014-03-03,2014-04-01,29.0,0.055122,0.964671,SELL_REBAL,CLOSED,normal,3.708219,3.912622,0.12157,0.120284,0.181573,0.135817,0.627907,0.683047,0.646512,0.017157,0.008909,0.417073,-0.199081,0,0
full,300303,2014-06-03,2015-06-01,363.0,1.249765,1.259838,SELL_REBAL,CLOSED,winner,3.530088,7.941867,0.121627,0.873661,0.163219,0.118905,0.376744,0.484694,0.444186,0.224299,0.192607,0.695122,-0.146451,0,0
full,300303,2015-07-01,2015-09-01,62.0,-0.390149,-0.945601,SELL_REBAL,CLOSED,deep_loser,5.971574,3.641773,0.223856,0.905837,0.188993,0.143956,0.175476,0.66313,0.376321,0.511879,0.177941,0.314031,-0.455615,0,0
full,300304,2012-10-08,2013-05-02,206.0,0.007218,0.012825,SELL_REBAL,CLOSED,normal,1.848548,1.861891,0.011026,0.96725,0.387055,0.343473,0.049383,0.502525,0.066339,0.314578,-0.163733,0.455263,,0,0
full,300308,2012-08-01,2013-05-02,274.0,0.065409,0.088065,SELL_REBAL,CLOSED,normal,2.431905,2.590973,0.008536,0.872629,0.27838,0.259395,0.816794,0.854922,0.249364,0.51436,,,,0,0
full,300311,2012-11-01,2013-05-02,182.0,0.159971,0.346631,SELL_REBAL,CLOSED,normal,1.91077,2.216438,0.006348,0.777977,0.305583,0.252564,0.390244,0.876238,0.280488,0.876574,-0.212295,0.441558,,0,0
full,300319,2012-10-08,2013-05-02,206.0,0.047503,0.085706,SELL_REBAL,CLOSED,normal,2.057639,2.155384,0.004241,0.990579,0.301218,0.268175,0.328395,0.901515,0.253071,0.529412,,,,0,0
full,300320,2012-10-08,2013-05-02,206.0,0.260681,0.507499,SELL_REBAL,CLOSED,normal,2.15329,2.714613,0.006361,0.907133,0.241155,0.199749,0.424691,0.79798,0.216216,0.703325,,,,0,0
full,300326,2012-10-08,2013-07-01,266.0,0.232771,0.332623,SELL_REBAL,CLOSED,normal,3.772402,4.650509,0.014419,0.961866,0.565056,0.535052,0.395062,0.742424,0.415233,0.12532,,,,0,0
full,300326,2013-08-01,2013-09-02,32.0,0.128273,2.961402,SELL_REBAL,CLOSED,normal,5.44587,6.144428,0.040712,0.945584,0.216035,0.207998,0.24878,,0.219512,0.985366,0.29715,0.77561,0.0,0,0
full,300339,2013-05-02,2013-08-01,91.0,0.092763,0.427339,SELL_REBAL,CLOSED,normal,5.57888,6.096393,0.086681,0.87589,0.177172,0.147371,0.946341,0.974811,0.721951,0.14878,0.593651,0.736585,,0,0
full,300342,2013-07-01,2014-05-05,308.0,0.442856,0.54415,SELL_REBAL,CLOSED,normal,4.225511,6.096803,0.064885,0.891615,0.201757,0.176416,0.731707,0.907731,0.543902,0.582927,0.40603,0.790244,,0,0
full,300343,2013-04-01,2014-04-01,365.0,-0.0727,-0.0727,SELL_REBAL,CLOSED,normal,3.934542,3.6485,0.0051,0.927673,0.212303,0.162327,0.919512,0.977273,0.702439,0.258537,0.90852,0.985366,,0,0
full,300346,2012-11-01,2012-12-03,32.0,-0.163333,-0.869198,SELL_REBAL,CLOSED,normal,4.296831,3.595015,0.014812,0.988809,0.50154,0.48514,0.7,0.79703,0.578049,0.551637,,,,0,0
full,300346,2013-01-04,2013-05-02,118.0,-0.047771,-0.140506,SELL_REBAL,CLOSED,normal,4.734052,4.507903,0.012325,0.992356,0.50154,0.48514,0.917073,0.9025,0.72439,0.779412,,,,0,0
full,300347,2013-06-03,2013-08-01,59.0,0.264856,3.2783,SELL_REBAL,CLOSED,normal,7.667527,9.698317,0.098214,0.926622,0.223091,0.212584,0.85122,0.93985,0.853659,0.34878,0.86634,0.939024,,0,0
full,300348,2013-05-02,2013-09-02,123.0,0.431117,1.897095,SELL_REBAL,CLOSED,normal,1.98574,2.841826,0.001268,0.958407,0.168001,0.165363,0.921951,0.979849,0.47561,0.229268,0.457579,0.639024,,0,0
full,300352,2013-06-03,2014-05-05,336.0,0.534378,0.592135,SELL_REBAL,CLOSED,normal,2.391712,3.66979,0.015731,0.902013,0.2155,0.200868,0.960976,0.964912,0.797561,0.136585,0.606616,0.878049,,0,0
full,300353,2013-08-01,2014-05-05,277.0,-0.076087,-0.099026,SELL_REBAL,CLOSED,normal,5.205508,4.809437,0.030534,0.725914,0.229982,0.208662,0.953659,0.969697,0.709756,0.307317,0.334338,0.804878,,0,0
full,300354,2013-06-03,2013-11-01,151.0,0.0,0.0,SELL_REBAL,CLOSED,normal,7.080774,7.080774,0.034014,0.836242,0.1918,0.17847,0.246341,0.726817,0.070732,0.039024,-0.090078,0.285366,,0,0
full,300355,2013-06-03,2013-08-01,59.0,-0.113928,-0.526827,SELL_REBAL,CLOSED,normal,4.563912,4.043954,0.091412,0.732438,0.264243,0.173476,0.660976,0.919799,0.839024,0.053659,0.313925,0.72439,,0,0
full,300355,2013-11-01,2013-12-02,31.0,0.005549,0.067329,SELL_REBAL,CLOSED,normal,3.959003,3.980973,0.1487,0.766921,0.26278,0.147393,0.573171,0.851562,0.919512,0.936585,-0.025178,0.292683,-0.079268,0,0
full,300355,2014-02-07,2014-05-05,87.0,-0.090909,-0.329589,SELL_REBAL,CLOSED,normal,3.915063,3.559148,0.105773,0.805494,0.26278,0.147393,0.270784,0.711735,0.695755,0.178484,-0.07787,0.195122,-0.22378,0,0
full,300357,2014-06-03,2014-10-08,127.0,0.280957,1.037306,SELL_REBAL,CLOSED,normal,8.205652,10.51109,0.059957,0.79375,0.312934,0.300948,0.930233,0.97449,0.87907,0.595794,,,,0,0
full,300357,2015-01-05,2015-02-02,28.0,0.147714,5.025242,SELL_REBAL,CLOSED,normal,9.711303,11.145798,0.1147,0.843534,0.413451,0.397822,0.369369,0.486146,0.252252,0.248276,0.203516,0.452656,-0.1719,0,0
full,300357,2016-03-01,2016-04-01,31.0,0.144201,3.884454,SELL_REBAL,CLOSED,normal,9.140977,10.459112,0.076333,0.131684,0.251437,0.242134,0.35865,0.329493,0.120253,0.420043,0.028204,0.312896,-0.477656,0,0
full,300357,2017-02-03,2017-03-01,26.0,0.023005,0.376163,SELL_REBAL,CLOSED,normal,9.943902,10.172664,0.172378,0.933758,0.241652,0.229207,0.496169,0.306288,0.118774,0.529532,-0.051206,0.436214,-0.1503,0,0
full,300360,2014-05-05,2014-10-08,156.0,0.439042,1.343426,SELL_REBAL,CLOSED,normal,7.205536,10.369068,0.035314,0.907457,0.400205,0.270939,0.465116,0.87,0.623256,0.681499,,,,0,0
full,300360,2014-11-03,2014-12-01,28.0,0.029838,0.467081,SELL_REBAL,CLOSED,normal,9.952491,10.249457,0.086773,0.920579,0.441761,0.275836,0.694064,0.84596,0.458904,0.39486,0.414773,0.574419,,0,0
full,300360,2015-01-05,2015-03-02,56.0,0.15187,1.513157,SELL_REBAL,CLOSED,normal,9.152332,10.542299,0.12381,0.937069,0.441761,0.275836,0.290541,0.670025,0.326577,0.749425,0.209811,0.461894,-0.124726,0,0
full,300365,2014-08-01,2014-11-03,94.0,0.231051,1.241503,SELL_REBAL,CLOSED,normal,4.879608,6.007044,0.004671,0.711947,0.292564,0.274834,0.244804,0.713924,0.115473,0.736597,-0.006607,0.183721,,0,0
full,300365,2015-01-05,2015-02-02,28.0,0.171381,6.861944,SELL_REBAL,CLOSED,normal,4.874741,5.710179,0.013251,0.749569,0.287216,0.272252,0.853604,0.743073,0.150901,0.616092,0.147605,0.344111,-0.195707,0,0
full,300365,2015-05-04,2015-06-01,28.0,0.474528,156.947407,SELL_REBAL,CLOSED,normal,9.122273,13.451046,0.057097,0.848218,0.158697,0.153142,0.647312,0.786058,0.135484,0.325275,0.913497,0.503417,-0.062382,0,0
full,300368,2014-06-03,2014-09-01,90.0,0.304925,1.94282,SELL_REBAL,CLOSED,normal,5.789796,7.55525,0.024411,0.896875,0.184396,0.162674,0.944186,0.997449,0.946512,0.598131,,,,0,0
full,300370,2014-11-03,2014-12-01,28.0,0.118256,3.293063,SELL_REBAL,CLOSED,normal,4.366659,4.88304,0.00337,0.930671,0.228699,0.115425,0.360731,0.926768,0.40411,0.17757,0.538462,0.725581,,0,0
full,300370,2015-03-02,2015-05-04,63.0,0.41369,6.431911,SELL_REBAL,CLOSED,normal,4.922104,6.958332,0.030328,0.939872,0.228699,0.115425,0.829322,0.728155,0.391685,0.901602,0.658938,0.788991,-0.082683,0,0
full,300371,2014-06-03,2014-07-01,28.0,0.081218,1.767484,SELL_REBAL,CLOSED,normal,9.812278,10.609215,0.033833,0.674107,0.312515,0.286858,0.855814,0.923469,0.518605,0.64486,,,,0,0
full,300371,2020-06-01,2020-07-01,30.0,0.035385,0.526643,SELL_REBAL,CLOSED,normal,9.926306,10.277545,0.119029,0.768009,0.166713,0.145557,0.164725,0.401338,0.099834,0.844221,0.055127,0.527825,-0.144664,0,0
full,300371,2021-02-01,2021-07-01,150.0,0.078901,0.202972,SELL_REBAL,CLOSED,normal,9.330728,10.066936,0.13,0.797634,0.187993,0.164005,0.125604,0.139159,0.040258,0.050489,-0.266472,0.209226,-0.365927,0,0
full,300371,2021-11-01,2021-12-01,30.0,0.25819,15.352362,SELL_REBAL,CLOSED,normal,9.981293,12.558366,0.160682,0.768411,0.176997,0.151899,0.884375,0.828125,0.410938,0.977918,0.347647,0.746815,-0.052815,0,0
full,300371,2022-07-01,2022-08-01,31.0,0.027005,0.368539,SELL_REBAL,CLOSED,normal,9.746403,10.009604,0.111616,0.848216,0.172624,0.150356,0.169518,0.130638,0.007776,0.060222,-0.077956,0.31875,-0.260973,0,0
full,300371,2022-10-10,2022-11-01,22.0,0.118943,5.453076,SELL_REBAL,CLOSED,normal,9.05251,10.129241,0.132826,0.828497,0.181651,0.154421,0.346812,0.378125,0.053125,0.279435,0.206162,0.732087,-0.262162,0,0
full,300371,2023-01-03,2023-02-01,29.0,0.102763,2.425244,SELL_REBAL,CLOSED,normal,9.235953,10.185071,0.119565,0.854728,0.181651,0.154421,0.15814,0.194099,0.015528,0.017323,0.005632,0.547434,-0.211991,0,0
full,300373,2014-08-01,2014-10-08,68.0,0.179302,1.423584,SELL_REBAL,CLOSED,normal,9.037998,10.658529,0.055202,0.702655,0.336696,0.273027,0.387991,0.929114,0.554273,0.724942,-0.060836,0.093023,,0,0
full,300373,2015-01-05,2015-03-02,56.0,0.2467,3.208836,SELL_REBAL,CLOSED,normal,8.787848,10.955808,0.07205,0.776724,0.344322,0.282275,0.396396,0.730479,0.245495,0.393103,0.015169,0.110855,-0.214327,0,0
full,300375,2014-06-03,2015-06-01,363.0,1.457921,1.47013,SELL_REBAL,CLOSED,winner,4.344574,10.678621,0.012848,0.868304,0.185099,0.147135,0.995349,0.913265,0.75814,0.878505,,,,0,0
full,300375,2015-07-01,2015-08-03,33.0,0.024321,0.304456,SELL_REBAL,CLOSED,normal,7.33412,7.512493,0.063725,0.951427,0.151077,0.117478,0.190275,0.676393,0.173362,0.637149,0.1843,0.32294,-0.365075,0,0
full,300376,2014-08-01,2015-05-04,276.0,1.038738,1.565189,SELL_REBAL,CLOSED,winner,2.434286,4.962872,0.001274,0.991593,0.248047,0.121717,0.750577,0.926582,0.658199,0.526807,0.071881,0.337209,,0,0
full,300376,2016-11-01,2017-01-03,63.0,0.746717,24.313513,SELL_REBAL,CLOSED,normal,6.318448,11.03654,0.068708,0.93552,0.29985,0.13985,0.918367,0.466523,0.14898,0.004149,0.150398,0.619543,-0.152597,0,0
full,300376,2017-02-03,2017-03-01,26.0,0.130932,4.625542,SELL_REBAL,CLOSED,normal,9.542872,10.792337,0.179918,0.897272,0.29985,0.13985,0.954023,0.933063,0.990421,0.574338,0.484751,0.971193,-0.226542,0,0
full,300377,2014-07-01,2014-12-01,153.0,2.084636,13.691132,SELL_REBAL,CLOSED,winner,3.984165,12.2897,0.000853,0.892048,0.2261,0.192592,0.906977,0.9825,0.551163,0.55711,0.143803,0.638695,,0,0
full,300377,2015-01-05,2015-02-02,28.0,0.40039,79.622984,SELL_REBAL,CLOSED,normal,7.520344,10.531412,0.04265,0.752586,0.233032,0.219027,0.97973,0.994962,0.882883,0.050575,1.510697,0.988453,,0,0
full,300381,2014-09-01,2014-12-01,91.0,0.279253,1.685355,SELL_REBAL,CLOSED,normal,8.509391,10.885668,0.018044,0.91958,0.197938,0.178798,0.916859,0.984536,0.491917,0.906542,0.353997,0.604651,,0,0
full,300381,2015-01-05,2015-04-01,86.0,0.277741,1.829847,SELL_REBAL,CLOSED,normal,9.193563,11.746992,0.025673,0.946552,0.193219,0.170844,0.617117,0.959698,0.436937,0.74023,0.42119,0.757506,,0,0
full,300382,2014-08-01,2014-12-01,122.0,0.173074,0.612158,SELL_REBAL,CLOSED,normal,5.03419,5.905475,0.002123,0.975221,0.366966,0.265683,0.136259,0.898734,0.353349,0.226107,-0.026324,0.148837,,0,0
full,300382,2015-01-05,2015-06-01,147.0,1.931205,13.443505,SELL_REBAL,CLOSED,winner,4.994121,14.638793,0.002484,0.986638,0.309876,0.230951,0.18018,0.594458,0.105856,0.735632,0.002486,0.090069,,0,0
full,300382,2015-08-03,2015-09-01,29.0,-0.160112,-0.888767,SELL_REBAL,CLOSED,normal,6.733491,5.655376,0.017048,0.999132,0.147296,0.120621,0.424947,0.490566,0.164905,0.594421,0.036138,0.525164,-0.644347,0,0
full,300382,2015-11-02,2016-05-03,183.0,-0.143148,-0.265185,SELL_REBAL,CLOSED,normal,7.425754,6.362771,0.005981,0.999169,0.165985,0.122912,0.894292,0.822384,0.217759,0.676087,-0.498955,0.065678,-0.498955,0,0
full,300383,2014-05-05,2015-04-01,331.0,1.617241,1.889111,SELL_REBAL,CLOSED,winner,4.504002,11.788059,0.013351,0.91195,0.260416,0.219218,0.832558,0.9875,0.953488,0.056206,,,,0,0
