ym,ver,Q1,Q2,Q3,Q4,Q5
2023-11,v2,,,,-0.021832036058633146,
2023-11,v2,,,,,-0.02207462681051404
2023-11,v3,-0.01629477634017389,,,,
2023-11,v3,,-0.01526400278502961,,,
2023-11,v3,,,-0.019758688054863516,,
2023-11,v3,,,,-0.021467224381577988,
2023-11,v3,,,,,-0.022230058826702565
2023-12,v1,-0.223864241987706,,,,
2023-12,v1,,-0.20369527295408435,,,
2023-12,v1,,,-0.17202319308806102,,
2023-12,v1,,,,-0.1532547623328593,
2023-12,v1,,,,,-0.17265279077490137
2023-12,v2,-0.21049387443641257,,,,
2023-12,v2,,-0.19941334853730716,,,
2023-12,v2,,,-0.16967025206442007,,
2023-12,v2,,,,-0.15574581825116976,
2023-12,v2,,,,,-0.19016696784830248
2023-12,v3,-0.20228321839110966,,,,
2023-12,v3,,-0.19791263583682187,,,
2023-12,v3,,,-0.17494491988094069,,
2023-12,v3,,,,-0.15878788990801895,
2023-12,v3,,,,,-0.19156159712072085
2024-01,v1,0.03734112130901539,,,,
2024-01,v1,,0.05678785578708943,,,
2024-01,v1,,,0.06417997342291472,,
2024-01,v1,,,,0.07518273982719285,
2024-01,v1,,,,,0.06352440070100514
2024-01,v2,0.018839851139148586,,,,
2024-01,v2,,0.058912513278440125,,,
2024-01,v2,,,0.07309847797237021,,
2024-01,v2,,,,0.07842454647572224,
2024-01,v2,,,,,0.06774700824985584
2024-01,v3,0.0018470045765415777,,,,
2024-01,v3,,0.05280716553420128,,,
2024-01,v3,,,0.0731569730838964,,
2024-01,v3,,,,0.08700923667803322,
2024-01,v3,,,,,0.08220493068876118
2024-02,v1,0.07933397742628963,,,,
2024-02,v1,,0.04399013654454215,,,
2024-02,v1,,,0.046962302972442825,,
2024-02,v1,,,,0.04228058343500328,
2024-02,v1,,,,,0.02164950280933324
2024-02,v2,0.07638016819550433,,,,
2024-02,v2,,0.045475666527620966,,,
2024-02,v2,,,0.04747338698713003,,
2024-02,v2,,,,0.04283941684686495,
2024-02,v2,,,,,0.02204847018027128
2024-02,v3,0.08470779665771236,,,,
2024-02,v3,,0.04382254734919323,,,
2024-02,v3,,,0.04271719960726754,,
2024-02,v3,,,,0.041605480745930665,
2024-02,v3,,,,,0.021358449084183658
2024-03,v1,-0.042036876313572766,,,,
2024-03,v1,,-0.021889142625501724,,,
2024-03,v1,,,-0.004474606084571524,,
2024-03,v1,,,,0.011818044123475193,
2024-03,v1,,,,,-0.01598465934073956
2024-03,v2,-0.03516503079668512,,,,
2024-03,v2,,-0.017245426272118503,,,
2024-03,v2,,,0.00015344035476616536,,
2024-03,v2,,,,0.00020050012468144396,
2024-03,v2,,,,,-0.020505937667646062
2024-03,v3,-0.04344791869246085,,,,
2024-03,v3,,-0.012707138199380288,,,
2024-03,v3,,,-0.0010040691720678535,,
2024-03,v3,,,,-0.0002669385974247027,
2024-03,v3,,,,,-0.015137586606554445
2024-04,v1,-0.012409336449099927,,,,
2024-04,v1,,-0.018115130699241748,,,
2024-04,v1,,,-0.005948088738713122,,
2024-04,v1,,,,-0.006996178667196878,
2024-04,v1,,,,,-0.007587038277809321
2024-04,v2,-0.010985887951152415,,,,
2024-04,v2,,-0.010704630449820283,,,
2024-04,v2,,,-0.009752238880629741,,
2024-04,v2,,,,-0.011960620607872561,
2024-04,v2,,,,,-0.007653797930016957
2024-04,v3,-0.008772119739005319,,,,
2024-04,v3,,-0.013716716108134859,,,
2024-04,v3,,,-0.00875675356061471,,
2024-04,v3,,,,-0.012905440583249607,
2024-04,v3,,,,,-0.006909205146993327
2024-05,v1,-0.09459891798159839,,,,
2024-05,v1,,-0.08079912808907663,,,
2024-05,v1,,,-0.07746253884645678,,
2024-05,v1,,,,-0.07822799463912546,
2024-05,v1,,,,,-0.08322759612474054
2024-05,v2,-0.09663348509499885,,,,
2024-05,v2,,-0.07651190646058768,,,
2024-05,v2,,,-0.08081880932054569,,
2024-05,v2,,,,-0.07588553669233436,
2024-05,v2,,,,,-0.08446307040769456
2024-05,v3,-0.09756985603605557,,,,
2024-05,v3,,-0.07710570675051215,,,
2024-05,v3,,,-0.07867070267410514,,
2024-05,v3,,,,-0.07598510805629041,
2024-05,v3,,,,,-0.08497993781825906
2024-06,v1,0.022181251564079435,,,,
2024-06,v1,,0.009595622276461345,,,
2024-06,v1,,,0.012476321798107367,,
2024-06,v1,,,,0.0039098640704277755,
2024-06,v1,,,,,-0.007888506581793372
2024-06,v2,0.021097977079499317,,,,
2024-06,v2,,0.014139615880997485,,,
2024-06,v2,,,0.007519337283348489,,
2024-06,v2,,,,0.005893298680832573,
2024-06,v2,,,,,-0.008375675797395314
2024-06,v3,0.02123649317086724,,,,
2024-06,v3,,0.014312697439674895,,,
2024-06,v3,,,0.007814788862296695,,
2024-06,v3,,,,0.004378594554946049,
2024-06,v3,,,,,-0.0074680209005023295
2024-07,v1,-0.03350687677406615,,,,
2024-07,v1,,-0.032849557953115,,,
2024-07,v1,,,-0.037642478493992035,,
2024-07,v1,,,,-0.03904089167427347,
2024-07,v1,,,,,-0.043938299182062907
2024-07,v2,-0.03661520243389383,,,,
2024-07,v2,,-0.03205857469752285,,,
2024-07,v2,,,-0.03680984630944629,,
2024-07,v2,,,,-0.03903867779040436,
2024-07,v2,,,,,-0.04245499097608925
2024-07,v3,-0.03634925452982626,,,,
2024-07,v3,,-0.030401750297081268,,,
2024-07,v3,,,-0.03554601406408736,,
2024-07,v3,,,,-0.037433184430762184,
2024-07,v3,,,,,-0.04724374976813781
2024-08,v1,0.2621849157847394,,,,
2024-08,v1,,0.24423079849647636,,,
2024-08,v1,,,0.22801073020129725,,
2024-08,v1,,,,0.21494499439408377,
2024-08,v1,,,,,0.2116959149361511
2024-08,v2,0.25656634159452024,,,,
2024-08,v2,,0.23918819880916273,,,
2024-08,v2,,,0.22962430376160403,,
2024-08,v2,,,,0.22017290471435189,
2024-08,v2,,,,,0.21551560493310903
2024-08,v3,0.2507563222752946,,,,
2024-08,v3,,0.23545592279865035,,,
2024-08,v3,,,0.22965599855855542,,
2024-08,v3,,,,0.22367734617510504,
2024-08,v3,,,,,0.2215217640051425
2024-09,v1,0.07716412916355846,,,,
2024-09,v1,,0.04245962535786883,,,
2024-09,v1,,,0.04339301852265604,,
2024-09,v1,,,,0.06780888093211279,
2024-09,v1,,,,,0.1289577008792283
2024-09,v2,0.07761100915167388,,,,
2024-09,v2,,0.042932370908717404,,,
2024-09,v2,,,0.04315263055813601,,
2024-09,v2,,,,0.06648712477359672,
2024-09,v2,,,,,0.12959931817815426
2024-09,v3,0.05810461061088586,,,,
2024-09,v3,,0.05225201846317637,,,
2024-09,v3,,,0.04921120057891652,,
2024-09,v3,,,,0.06928880238449846,
2024-09,v3,,,,,0.13093868918159657
2024-10,v1,0.0699888801104482,,,,
2024-10,v1,,0.06683753326432426,,,
2024-10,v1,,,0.05697825700649565,,
2024-10,v1,,,,0.04399491873230773,
2024-10,v1,,,,,-0.0010649336563761916
2024-10,v2,0.06878123144316912,,,,
2024-10,v2,,0.06997405380268922,,,
2024-10,v2,,,0.05553514677124095,,
2024-10,v2,,,,0.04268277858112593,
2024-10,v2,,,,,-0.00023815168054733773
2024-10,v3,0.0519423500634836,,,,
2024-10,v3,,0.05760597334582186,,,
2024-10,v3,,,0.04856573565542821,,
2024-10,v3,,,,0.05296512839177902,
2024-10,v3,,,,,0.025646289300570464
2024-11,v1,-0.05396688970299293,,,,
2024-11,v1,,-0.043260429350199164,,,
2024-11,v1,,,-0.03162109036481193,,
2024-11,v1,,,,-0.02830073712859626,
2024-11,v1,,,,,-0.05635627578501278
2024-11,v2,-0.05007072180343751,,,,
2024-11,v2,,-0.037467421921514296,,,
2024-11,v2,,,-0.0296978721986375,,
2024-11,v2,,,,-0.037276243393007794,
2024-11,v2,,,,,-0.05899712656323525
2024-11,v3,-0.047733092085388826,,,,
2024-11,v3,,-0.037743256471033014,,,
2024-11,v3,,,-0.030758446201214654,,
2024-11,v3,,,,-0.03810667708487791,
2024-11,v3,,,,,-0.059170292093999585
2024-12,v1,-0.0038183910115609843,,,,
2024-12,v1,,-0.012867691927903008,,,
2024-12,v1,,,-0.01774168168659647,,
2024-12,v1,,,,-0.017606567939153564,
2024-12,v1,,,,,-0.02220607541725815
2024-12,v2,-0.00012278727586055864,,,,
2024-12,v2,,-0.013127187786138785,,,
2024-12,v2,,,-0.01909155220074669,,
2024-12,v2,,,,-0.018729002401518417,
2024-12,v2,,,,,-0.023173634013061082
2024-12,v3,-0.0003808307020689738,,,,
2024-12,v3,,-0.014557588962921189,,,
2024-12,v3,,,-0.01713062099975511,,
2024-12,v3,,,,-0.019077403601914816,
2024-12,v3,,,,,-0.023097457171411165
2025-01,v1,0.10970188005921763,,,,
2025-01,v1,,0.09149077852486098,,,
2025-01,v1,,,0.05744698792906778,,
2025-01,v1,,,,0.052543003950661735,
2025-01,v1,,,,,0.0649663757712742
2025-01,v2,0.09667324189765698,,,,
2025-01,v2,,0.08034903248468689,,,
2025-01,v2,,,0.06329256362633917,,
2025-01,v2,,,,0.05797282065787414,
2025-01,v2,,,,,0.07786136756852514
2025-01,v3,0.09405845665438867,,,,
2025-01,v3,,0.0785208391209077,,,
2025-01,v3,,,0.06300011904192299,,
2025-01,v3,,,,0.06068625335051536,
2025-01,v3,,,,,0.07988335806734762
2025-02,v1,-0.01531127729969087,,,,
2025-02,v1,,0.006361939664601773,,,
2025-02,v1,,,0.017057799272058836,,
2025-02,v1,,,,0.011884804261728277,
2025-02,v1,,,,,-0.005110112159159571
2025-02,v2,-0.010381741908759604,,,,
2025-02,v2,,0.012779155614001267,,,
2025-02,v2,,,0.01372406075277226,,
2025-02,v2,,,,0.009421997132256655,
2025-02,v2,,,,,-0.010663719624731402
2025-02,v3,-0.010933789971826988,,,,
2025-02,v3,,0.013247938364738964,,,
2025-02,v3,,,0.011434068726446332,,
2025-02,v3,,,,0.00956281355686452,
2025-02,v3,,,,,-0.008433615437241129
2025-03,v1,-0.02411274630705601,,,,
2025-03,v1,,-0.026064872075132948,,,
2025-03,v1,,,-0.020011925045946507,,
2025-03,v1,,,,-0.01948670255965358,
2025-03,v1,,,,,-0.02782935236162772
2025-03,v2,-0.018973628019051156,,,,
2025-03,v2,,-0.025010539925186127,,,
2025-03,v2,,,-0.02061179072890619,,
2025-03,v2,,,,-0.02170810507625587,
2025-03,v2,,,,,-0.031201534600017417
2025-03,v3,-0.018604219603868096,,,,
2025-03,v3,,-0.024534704168529577,,,
2025-03,v3,,,-0.018970872922670943,,
2025-03,v3,,,,-0.022346855122350972,
2025-03,v3,,,,,-0.03304894653199718
2025-04,v1,0.03850592178119141,,,,
2025-04,v1,,0.040446839695105284,,,
2025-04,v1,,,0.051410685247169144,,
2025-04,v1,,,,0.05421969334911563,
2025-04,v1,,,,,0.0670362893293841
2025-04,v2,0.04010391487332925,,,,
2025-04,v2,,0.041536827096346166,,,
2025-04,v2,,,0.04897082229376937,,
2025-04,v2,,,,0.0566693050577727,
2025-04,v2,,,,,0.06433693610402844
2025-04,v3,0.044145179053779675,,,,
2025-04,v3,,0.054742159572977844,,,
2025-04,v3,,,0.04817650634912513,,
2025-04,v3,,,,0.051854632295878576,
2025-04,v3,,,,,0.05269522117769154
2025-05,v1,0.09709509745801628,,,,
2025-05,v1,,0.08358497709057428,,,
2025-05,v1,,,0.05668406669528966,,
2025-05,v1,,,,0.041189068369030496,
2025-05,v1,,,,,0.04407979734909932
2025-05,v2,0.09037804211659388,,,,
2025-05,v2,,0.07761241035692595,,,
2025-05,v2,,,0.05585727310952224,,
2025-05,v2,,,,0.04718632924390729,
2025-05,v2,,,,,0.051598088191919834
2025-05,v3,0.08710083212408497,,,,
2025-05,v3,,0.08046742951192128,,,
2025-05,v3,,,0.05303466188531699,,
2025-05,v3,,,,0.04837461917767927,
2025-05,v3,,,,,0.0536516508828508
2025-06,v1,0.058411666252650936,,,,
2025-06,v1,,0.075259019345153,,,
2025-06,v1,,,0.06048620306477034,,
2025-06,v1,,,,0.05169125048189799,
2025-06,v1,,,,,0.04348626007648835
2025-06,v2,0.0638821410236494,,,,
2025-06,v2,,0.07695780718188827,,,
2025-06,v2,,,0.05551577720512995,,
2025-06,v2,,,,0.04745003123419229,
2025-06,v2,,,,,0.04552081668311047
2025-06,v3,0.06404862543081251,,,,
2025-06,v3,,0.07791020929537555,,,
2025-06,v3,,,0.05335303147733049,,
2025-06,v3,,,,0.047293014712447914,
2025-06,v3,,,,,0.046720268078528845
2025-07,v1,0.10838838409475479,,,,
2025-07,v1,,0.08865417067593155,,,
2025-07,v1,,,0.0801505331175228,,
2025-07,v1,,,,0.0831271817126209,
2025-07,v1,,,,,0.07689189439641009
2025-07,v2,0.10330007849518102,,,,
2025-07,v2,,0.09235155719761012,,,
2025-07,v2,,,0.07972061187715172,,
2025-07,v2,,,,0.08119638040050084,
2025-07,v2,,,,,0.08064539363479807
2025-07,v3,0.10329689234446897,,,,
2025-07,v3,,0.09425078403140154,,,
2025-07,v3,,,0.07824704401207937,,
2025-07,v3,,,,0.08086855389509179,
2025-07,v3,,,,,0.08055239968847601
2025-08,v1,0.022009446067250714,,,,
2025-08,v1,,0.017653460486107293,,,
2025-08,v1,,,0.015945783984412324,,
2025-08,v1,,,,0.00421038666620762,
2025-08,v1,,,,,0.004715759443216982
2025-08,v2,0.025827574169667435,,,,
2025-08,v2,,0.016806274695003946,,,
2025-08,v2,,,0.016710216593559115,,
2025-08,v2,,,,0.002956438146503961,
2025-08,v2,,,,,0.002234333042460473
2025-08,v3,0.028194646714332854,,,,
2025-08,v3,,0.01454299689113813,,,
2025-08,v3,,,0.010117577538093893,,
2025-08,v3,,,,0.007548560488085331,
2025-08,v3,,,,,0.004131055015544723
2025-09,v1,-0.006660233591231803,,,,
2025-09,v1,,0.017513580275477836,,,
2025-09,v1,,,0.024784566902302355,,
2025-09,v1,,,,0.025405071275663174,
2025-09,v1,,,,,0.012237777863474858
2025-09,v2,-0.00456128981087655,,,,
2025-09,v2,,0.017570706635955526,,,
2025-09,v2,,,0.023609878451265828,,
2025-09,v2,,,,0.023710305713598605,
2025-09,v2,,,,,0.012949889050530619
2025-09,v3,0.006221250322152785,,,,
2025-09,v3,,0.016826611411827015,,,
2025-09,v3,,,0.022545563721954938,,
2025-09,v3,,,,0.01649843613222362,
2025-09,v3,,,,,0.011186475348600271
2025-10,v1,-0.030690191039415515,,,,
2025-10,v1,,-0.004026819673139704,,,
2025-10,v1,,,0.012279046249499997,,
2025-10,v1,,,,0.008209101358022915,
2025-10,v1,,,,,0.014033093964067342
2025-10,v2,-0.0313071877981336,,,,
2025-10,v2,,0.006733463437511412,,,
2025-10,v2,,,0.006743150605369034,,
2025-10,v2,,,,0.003576903942951777,
2025-10,v2,,,,,0.014050190510272162
2025-10,v3,-0.011538806310166563,,,,
2025-10,v3,,0.010693116854232786,,,
2025-10,v3,,,-1.9204645761592506e-05,,
2025-10,v3,,,,0.0008569387820751541,
2025-10,v3,,,,,-0.00020494230448578089
2025-11,v1,0.03312894336152095,,,,
2025-11,v1,,0.029604771105586503,,,
2025-11,v1,,,0.02557528092085928,,
2025-11,v1,,,,0.020728076944621063,
2025-11,v1,,,,,0.004097274265860842
2025-11,v2,0.028472703435966723,,,,
2025-11,v2,,0.02737556112482266,,,
2025-11,v2,,,0.02248930311674647,,
2025-11,v2,,,,0.02355724031078023,
2025-11,v2,,,,,0.011235246568680378
2025-11,v3,0.011792527709376775,,,,
2025-11,v3,,0.02549380647283667,,,
2025-11,v3,,,0.030549656256406568,,
2025-11,v3,,,,0.028037377907385194,
2025-11,v3,,,,,0.017267896716053364
2025-12,v1,0.10077088960095797,,,,
2025-12,v1,,0.08907519502336868,,,
2025-12,v1,,,0.08063918086596608,,
2025-12,v1,,,,0.0756434987959665,
2025-12,v1,,,,,0.08559986062032905
2025-12,v2,0.09216475587027413,,,,
2025-12,v2,,0.08636039283497725,,,
2025-12,v2,,,0.0838007364727299,,
2025-12,v2,,,,0.07992016711823657,
2025-12,v2,,,,,0.08948466907497962
2025-12,v3,0.09534211508580047,,,,
2025-12,v3,,0.07974355456412123,,,
2025-12,v3,,,0.08218918298989152,,
2025-12,v3,,,,0.08508274970391778,
2025-12,v3,,,,,0.08937116700641257
2026-01,v1,0.04376869360118252,,,,
2026-01,v1,,0.04459013577647665,,,
2026-01,v1,,,0.03864914987468666,,
2026-01,v1,,,,0.033085612739994316,
2026-01,v1,,,,,0.04727942792693355
2026-01,v2,0.03750138514553186,,,,
2026-01,v2,,0.04384710250966212,,,
2026-01,v2,,,0.03785497350339817,,
2026-01,v2,,,,0.03793351608300881,
2026-01,v2,,,,,0.05023494118478607
2026-01,v3,0.03583642387470218,,,,
2026-01,v3,,0.040169976189174214,,,
2026-01,v3,,,0.03604278259429691,,
2026-01,v3,,,,0.041922166038188616,
2026-01,v3,,,,,0.053398056289097086
2026-02,v1,-0.12219878179208112,,,,
2026-02,v1,,-0.10606539675832373,,,
2026-02,v1,,,-0.0783523586727024,,
2026-02,v1,,,,-0.08521818729299958,
2026-02,v1,,,,,-0.10029323896253432
2026-02,v2,-0.11525792271731948,,,,
2026-02,v2,,-0.096569578177267,,,
2026-02,v2,,,-0.08903153329694874,,
2026-02,v2,,,,-0.09049889972834678,
2026-02,v2,,,,,-0.10077967742215996
2026-02,v3,-0.10745910583471063,,,,
2026-02,v3,,-0.08827960126056207,,,
2026-02,v3,,,-0.09244519098936005,,
2026-02,v3,,,,-0.09802401408043383,
2026-02,v3,,,,,-0.10593365260253923
2026-03,v1,0.09470673874218015,,,,
2026-03,v1,,0.06518816594788002,,,
2026-03,v1,,,0.05921372482443429,,
2026-03,v1,,,,0.05749156590981302,
2026-03,v1,,,,,0.0541866039513336
2026-03,v2,0.08609440127136735,,,,
2026-03,v2,,0.07018228148183503,,,
2026-03,v2,,,0.05638404673051239,,
2026-03,v2,,,,0.060809743431726446,
2026-03,v2,,,,,0.057316326460199886
2026-03,v3,0.06785570994927147,,,,
2026-03,v3,,0.06307827885322813,,,
2026-03,v3,,,0.06501789387658755,,
2026-03,v3,,,,0.06122650272325579,
2026-03,v3,,,,,0.07360841397329816
2026-04,v1,-0.018590483018655405,,,,
2026-04,v1,,-0.0376338485819972,,,
2026-04,v1,,,-0.03460156387299007,,
2026-04,v1,,,,-0.037967521686958945,
2026-04,v1,,,,,-0.02297383602367655
2026-04,v2,-0.018656846058429398,,,,
2026-04,v2,,-0.03751404183193001,,,
2026-04,v2,,,-0.039019513801444514,,
2026-04,v2,,,,-0.03210888188297381,
2026-04,v2,,,,,-0.024467969609500446
2026-04,v3,-0.02548032083239017,,,,
2026-04,v3,,-0.034341216629195724,,,
2026-04,v3,,,-0.04130093339891544,,
2026-04,v3,,,,-0.03307310463590385,
2026-04,v3,,,,,-0.01757167768787299
2026-05,v1,0.03356084720824554,,,,
2026-05,v1,,-0.05493009467834676,,,
2026-05,v1,,,-0.06439413182625338,,
2026-05,v1,,,,-0.0598196839384898,
2026-05,v1,,,,,-0.04434146298637273
2026-05,v2,0.03492334875385353,,,,
2026-05,v2,,-0.04847108528856486,,,
2026-05,v2,,,-0.06348502741418274,,
2026-05,v2,,,,-0.06518772435105898,
2026-05,v2,,,,,-0.047705654174580364
2026-05,v3,0.018640624511966946,,,,
2026-05,v3,,-0.045115802871590345,,,
2026-05,v3,,,-0.05743825298678453,,
2026-05,v3,,,,-0.07238031665645824,
2026-05,v3,,,,,-0.0336130792590434
2026-06,v1,-0.1421102521520039,,,,
2026-06,v1,,-0.019382779439433947,,,
2026-06,v1,,,0.006680533339979191,,
2026-06,v1,,,,-0.007196864270822774,
2026-06,v1,,,,,-0.11248214068318418
2026-06,v2,-0.1325358186076731,,,,
2026-06,v2,,-0.010356585431640938,,,
2026-06,v2,,,0.005349643442145719,,
2026-06,v2,,,,-0.01953803063726601,
2026-06,v2,,,,,-0.11741225235285747
2026-06,v3,-0.11537377997617998,,,,
2026-06,v3,,-0.017486255129444024,,,
2026-06,v3,,,0.0031310961929961138,,
2026-06,v3,,,,-0.02355778600081368,
2026-06,v3,,,,,-0.12120888643687008
2026-07,v1,0.11973362371141368,,,,
2026-07,v1,,0.06566776560266337,,,
2026-07,v1,,,0.03259361829433341,,
2026-07,v1,,,,0.03541211731423934,
2026-07,v1,,,,,0.056601327342431604
2026-07,v2,0.11837600975376769,,,,
2026-07,v2,,0.04679553539773667,,,
2026-07,v2,,,0.04534179830296011,,
2026-07,v2,,,,0.04072268920740679,
2026-07,v2,,,,,0.058772419603210155
2026-07,v3,0.1071287106672183,,,,
2026-07,v3,,0.05752670911625432,,,
2026-07,v3,,,0.0423979673378183,,
2026-07,v3,,,,0.04653044360871315,
2026-07,v3,,,,,0.056424621535077345
