净值日期,每万份收益,7日年化收益率,申购状态,赎回状态
2022-05-20,0.4767,1.742,开放申购,开放赎回
2022-05-21,0.4617,1.74,开放申购,开放赎回
2022-05-22,0.4616,1.737,开放申购,开放赎回
2022-05-23,0.4919,1.745,开放申购,开放赎回
2022-05-24,0.4772,1.737,开放申购,开放赎回
2022-05-25,0.4607,1.732,开放申购,开放赎回
2022-05-26,0.4609,1.731,开放申购,开放赎回
2022-05-27,0.4647,1.724,开放申购,开放赎回
2022-05-28,0.4603,1.724,开放申购,开放赎回
2022-05-29,0.4603,1.723,开放申购,开放赎回
2022-05-30,0.4744,1.714,开放申购,开放赎回
2022-05-31,0.4726,1.711,开放申购,开放赎回
2022-06-01,0.4572,1.709,开放申购,开放赎回
2022-06-02,0.4531,1.705,开放申购,开放赎回
2022-06-03,0.4532,1.699,开放申购,开放赎回
2022-06-04,0.4532,1.695,开放申购,开放赎回
2022-06-05,0.4531,1.691,开放申购,开放赎回
2022-06-06,0.4581,1.683,开放申购,开放赎回
2022-06-07,0.4714,1.682,开放申购,开放赎回
2022-06-08,0.444,1.675,开放申购,开放赎回
2022-06-09,0.446,1.671,开放申购,开放赎回
2022-06-10,0.4501,1.67,开放申购,开放赎回
2022-06-11,0.4503,1.668,开放申购,开放赎回
2022-06-12,0.4501,1.667,开放申购,开放赎回
2022-06-13,0.5142,1.696,开放申购,开放赎回
2022-06-14,0.4524,1.686,开放申购,开放赎回
2022-06-15,0.4378,1.683,开放申购,开放赎回
2022-06-16,0.4366,1.678,开放申购,开放赎回
2022-06-17,0.4371,1.671,开放申购,开放赎回
2022-06-18,0.4368,1.664,开放申购,开放赎回
2022-06-19,0.4368,1.657,开放申购,开放赎回
2022-06-20,0.4435,1.619,开放申购,开放赎回
2022-06-21,0.4268,1.606,开放申购,开放赎回
2022-06-22,0.4273,1.6,开放申购,开放赎回
2022-06-23,0.4271,1.595,开放申购,开放赎回
2022-06-24,0.4245,1.589,开放申购,开放赎回
2022-06-25,0.4247,1.582,开放申购,开放赎回
2022-06-26,0.4247,1.576,开放申购,开放赎回
2022-06-27,0.4321,1.57,开放申购,开放赎回
2022-06-28,0.4373,1.575,开放申购,开放赎回
2022-06-29,0.4465,1.586,开放申购,开放赎回
2022-06-30,0.46,1.603,开放申购,开放赎回
2022-07-01,0.4667,1.625,开放申购,开放赎回
2022-07-02,0.4671,1.648,开放申购,开放赎回
2022-07-03,0.4671,1.67,开放申购,开放赎回
2022-07-04,0.4536,1.682,开放申购,开放赎回
2022-07-05,0.4436,1.685,开放申购,开放赎回
2022-07-06,0.4491,1.686,开放申购,开放赎回
2022-07-07,0.4407,1.676,开放申购,开放赎回
2022-07-08,0.4379,1.661,开放申购,开放赎回
2022-07-09,0.4363,1.645,开放申购,开放赎回
2022-07-10,0.4363,1.628,开放申购,开放赎回
2022-07-11,0.4371,1.619,开放申购,开放赎回
2022-07-12,0.4391,1.617,开放申购,开放赎回
2022-07-13,0.4215,1.602,开放申购,开放赎回
2022-07-14,0.4191,1.591,开放申购,开放赎回
2022-07-15,0.4059,1.574,开放申购,开放赎回
2022-07-16,0.4009,1.555,开放申购,开放赎回
2022-07-17,0.4009,1.537,开放申购,开放赎回
2022-07-18,0.423,1.529,开放申购,开放赎回
2022-07-19,0.43,1.524,开放申购,开放赎回
2022-07-20,0.4021,1.514,开放申购,开放赎回
2022-07-21,0.4044,1.506,开放申购,开放赎回
2022-07-22,0.4183,1.513,开放申购,开放赎回
2022-07-23,0.3934,1.509,开放申购,开放赎回
2022-07-24,0.3934,1.505,开放申购,开放赎回
2022-07-25,0.4002,1.493,开放申购,开放赎回
2022-07-26,0.3982,1.476,开放申购,开放赎回
2022-07-27,0.3967,1.473,开放申购,开放赎回
2022-07-28,0.3923,1.467,开放申购,开放赎回
2022-07-29,0.3913,1.452,开放申购,开放赎回
2022-07-30,0.3893,1.45,开放申购,开放赎回
2022-07-31,0.3892,1.448,开放申购,开放赎回
2022-08-01,0.3893,1.442,开放申购,开放赎回
2022-08-02,0.3965,1.441,开放申购,开放赎回
2022-08-03,0.3906,1.438,开放申购,开放赎回
2022-08-04,0.3856,1.435,开放申购,开放赎回
2022-08-05,0.3859,1.432,开放申购,开放赎回
2022-08-06,0.386,1.43,开放申购,开放赎回
2022-08-07,0.386,1.428,开放申购,开放赎回
2022-08-08,0.3884,1.428,开放申购,开放赎回
2022-08-09,0.3868,1.423,开放申购,开放赎回
2022-08-10,0.3822,1.418,开放申购,开放赎回
2022-08-11,0.3789,1.415,开放申购,开放赎回
2022-08-12,0.3785,1.411,开放申购,开放赎回
2022-08-13,0.3777,1.406,开放申购,开放赎回
2022-08-14,0.3777,1.402,开放申购,开放赎回
2022-08-15,0.374,1.394,开放申购,开放赎回
2022-08-16,0.3741,1.388,开放申购,开放赎回
2022-08-17,0.3746,1.384,开放申购,开放赎回
2022-08-18,0.373,1.381,开放申购,开放赎回
2022-08-19,0.3749,1.379,开放申购,开放赎回
2022-08-20,0.3706,1.375,开放申购,开放赎回
2022-08-21,0.3706,1.371,开放申购,开放赎回
2022-08-22,0.3733,1.371,开放申购,开放赎回
2022-08-23,0.3701,1.369,开放申购,开放赎回
2022-08-24,0.3702,1.366,开放申购,开放赎回
2022-08-25,0.3709,1.365,开放申购,开放赎回
2022-08-26,0.3724,1.364,开放申购,开放赎回
2022-08-27,0.3727,1.365,开放申购,开放赎回
2022-08-28,0.3726,1.366,开放申购,开放赎回
2022-08-29,0.3929,1.376,开放申购,开放赎回
2022-08-30,0.4043,1.395,开放申购,开放赎回
2022-08-31,0.4014,1.411,开放申购,开放赎回
2022-09-01,0.3769,1.414,开放申购,开放赎回
2022-09-02,0.3788,1.418,开放申购,开放赎回
2022-09-03,0.3758,1.419,开放申购,开放赎回
2022-09-04,0.3758,1.421,开放申购,开放赎回
2022-09-05,0.3959,1.422,开放申购,开放赎回
2022-09-06,0.3718,1.405,开放申购,开放赎回
2022-09-07,0.3753,1.392,开放申购,开放赎回
2022-09-08,0.369,1.387,开放申购,开放赎回
2022-09-09,0.374,1.385,开放申购,开放赎回
2022-09-10,0.3691,1.381,开放申购,开放赎回
2022-09-11,0.3691,1.378,开放申购,开放赎回
2022-09-12,0.369,1.363,开放申购,开放赎回
2022-09-13,0.377,1.366,开放申购,开放赎回
2022-09-14,0.371,1.364,开放申购,开放赎回
2022-09-15,0.3674,1.363,开放申购,开放赎回
2022-09-16,0.3694,1.361,开放申购,开放赎回
2022-09-17,0.3661,1.359,开放申购,开放赎回
2022-09-18,0.366,1.357,开放申购,开放赎回
2022-09-19,0.3667,1.356,开放申购,开放赎回
2022-09-20,0.3668,1.351,开放申购,开放赎回
2022-09-21,0.3679,1.349,开放申购,开放赎回
2022-09-22,0.3669,1.349,开放申购,开放赎回
2022-09-23,0.368,1.348,开放申购,开放赎回
2022-09-24,0.3687,1.35,开放申购,开放赎回
2022-09-25,0.3687,1.351,开放申购,开放赎回
2022-09-26,0.379,1.358,开放申购,开放赎回
2022-09-27,0.3984,1.374,开放申购,开放赎回
2022-09-28,0.4014,1.392,开放申购,开放赎回
2022-09-29,0.4002,1.41,开放申购,开放赎回
2022-09-30,0.4045,1.429,开放申购,开放赎回
2022-10-01,0.4048,1.448,开放申购,开放赎回
2022-10-02,0.4048,1.467,开放申购,开放赎回
2022-10-03,0.4047,1.481,开放申购,开放赎回
2022-10-04,0.4047,1.484,开放申购,开放赎回
2022-10-05,0.4038,1.485,开放申购,开放赎回
2022-10-06,0.4038,1.487,开放申购,开放赎回
2022-10-07,0.4038,1.487,开放申购,开放赎回
2022-10-08,0.4037,1.486,开放申购,开放赎回
2022-10-09,0.4037,1.486,开放申购,开放赎回
2022-10-10,0.4225,1.495,开放申购,开放赎回
2022-10-11,0.3899,1.487,开放申购,开放赎回
2022-10-12,0.385,1.477,开放申购,开放赎回
2022-10-13,0.3819,1.466,开放申购,开放赎回
2022-10-14,0.3871,1.457,开放申购,开放赎回
2022-10-15,0.3778,1.443,开放申购,开放赎回
2022-10-16,0.3778,1.429,开放申购,开放赎回
2022-10-17,0.3774,1.406,开放申购,开放赎回
2022-10-18,0.3752,1.398,开放申购,开放赎回
2022-10-19,0.3733,1.392,开放申购,开放赎回
2022-10-20,0.3708,1.386,开放申购,开放赎回
2022-10-21,0.3686,1.376,开放申购,开放赎回
2022-10-22,0.3689,1.371,开放申购,开放赎回
2022-10-23,0.3689,1.367,开放申购,开放赎回
2022-10-24,0.3791,1.367,开放申购,开放赎回
2022-10-25,0.3883,1.374,开放申购,开放赎回
2022-10-26,0.3818,1.379,开放申购,开放赎回
2022-10-27,0.3821,1.385,开放申购,开放赎回
2022-10-28,0.3838,1.393,开放申购,开放赎回
2022-10-29,0.3821,1.4,开放申购,开放赎回
2022-10-30,0.3821,1.407,开放申购,开放赎回
2022-10-31,0.3831,1.409,开放申购,开放赎回
2022-11-01,0.3787,1.404,开放申购,开放赎回
2022-11-02,0.3758,1.401,开放申购,开放赎回
2022-11-03,0.3734,1.396,开放申购,开放赎回
2022-11-04,0.3723,1.39,开放申购,开放赎回
2022-11-05,0.3727,1.385,开放申购,开放赎回
2022-11-06,0.3726,1.38,开放申购,开放赎回
2022-11-07,0.3713,1.374,开放申购,开放赎回
2022-11-08,0.3625,1.365,开放申购,开放赎回
2022-11-09,0.3598,1.357,开放申购,开放赎回
2022-11-10,0.3505,1.345,开放申购,开放赎回
2022-11-11,0.342,1.329,开放申购,开放赎回
2022-11-12,0.3759,1.33,开放申购,开放赎回
2022-11-13,0.3753,1.332,开放申购,开放赎回
2022-11-14,0.3758,1.334,开放申购,开放赎回
2022-11-15,0.3406,1.323,开放申购,开放赎回
2022-11-16,0.3377,1.311,开放申购,开放赎回
2022-11-17,0.3234,1.297,开放申购,开放赎回
2022-11-18,0.3338,1.292,开放申购,开放赎回
2022-11-19,0.3828,1.296,开放申购,开放赎回
2022-11-20,0.7655,1.3,开放申购,开放赎回
2022-11-21,0.3675,1.295,开放申购,开放赎回
2022-11-22,0.3537,1.302,开放申购,开放赎回
2022-11-23,0.3623,1.315,开放申购,开放赎回
2022-11-24,0.3366,1.322,开放申购,开放赎回
2022-11-25,0.3879,1.351,开放申购,开放赎回
2022-11-26,0.3876,1.353,开放申购,开放赎回
2022-11-27,0.3875,1.356,开放申购,开放赎回
2022-11-28,0.3688,1.357,开放申购,开放赎回
2022-11-29,0.3935,1.378,开放申购,开放赎回
2022-11-30,0.3829,1.389,开放申购,开放赎回
2022-12-01,0.3831,1.413,开放申购,开放赎回
2022-12-02,0.367,1.402,开放申购,开放赎回
2022-12-03,0.3968,1.407,开放申购,开放赎回
2022-12-04,0.3967,1.412,开放申购,开放赎回
2022-12-05,0.3748,1.415,开放申购,开放赎回
2022-12-06,0.3765,1.406,开放申购,开放赎回
2022-12-07,0.3756,1.402,开放申购,开放赎回
2022-12-08,0.3668,1.394,开放申购,开放赎回
2022-12-09,0.3686,1.394,开放申购,开放赎回
2022-12-10,0.3928,1.392,开放申购,开放赎回
2022-12-11,0.3928,1.39,开放申购,开放赎回
2022-12-12,0.3695,1.387,开放申购,开放赎回
2022-12-13,0.3797,1.389,开放申购,开放赎回
2022-12-14,0.4046,1.404,开放申购,开放赎回
2022-12-15,0.4252,1.435,开放申购,开放赎回
2022-12-16,0.4059,1.455,开放申购,开放赎回
2022-12-17,0.4072,1.463,开放申购,开放赎回
2022-12-18,0.4072,1.47,开放申购,开放赎回
2022-12-19,0.4139,1.494,开放申购,开放赎回
2022-12-20,0.4119,1.511,开放申购,开放赎回
2022-12-21,0.4304,1.525,开放申购,开放赎回
2022-12-22,0.4444,1.535,开放申购,开放赎回
2022-12-23,0.437,1.551,开放申购,开放赎回
2022-12-24,0.4462,1.572,开放申购,开放赎回
2022-12-25,0.4462,1.592,开放申购,开放赎回
2022-12-26,0.4538,1.614,开放申购,开放赎回
2022-12-27,0.4776,1.648,开放申购,开放赎回
2022-12-28,0.488,1.679,开放申购,开放赎回
2022-12-29,0.5158,1.717,开放申购,开放赎回
2022-12-30,0.5225,1.762,开放申购,开放赎回
2022-12-31,0.5225,1.803,开放申购,开放赎回
2023-01-01,0.5224,1.843,开放申购,开放赎回
2023-01-02,0.5224,1.88,开放申购,开放赎回
2023-01-03,0.5058,1.895,开放申购,开放赎回
2023-01-04,0.488,1.895,开放申购,开放赎回
2023-01-05,0.4828,1.877,开放申购,开放赎回
2023-01-06,0.4739,1.851,开放申购,开放赎回
2023-01-07,0.4738,1.825,开放申购,开放赎回
2023-01-08,0.4738,1.8,开放申购,开放赎回
2023-01-09,0.4732,1.773,开放申购,开放赎回
2023-01-10,0.4726,1.756,开放申购,开放赎回
2023-01-11,0.4791,1.751,开放申购,开放赎回
2023-01-12,0.4765,1.748,开放申购,开放赎回
2023-01-13,0.4792,1.751,开放申购,开放赎回
2023-01-14,0.4789,1.753,开放申购,开放赎回
2023-01-15,0.4788,1.756,开放申购,开放赎回
2023-01-16,0.4833,1.761,开放申购,开放赎回
